,Unnamed: 0,Combination,C1_DataVolume(MB),C1_FeatureCount,C1_Accuracy(%),C1_Latency(ms),C1_Label0,C1_Label1,C1_Label2,C1_Label3,C1_Label4,C1_Label5,C1_Label6,C1_Label7,C1_Label8,C1_Label9,C2_DataVolume(MB),C2_FeatureCount,C2_Accuracy(%),C2_Latency(ms),C2_Label0,C2_Label1,C2_Label2,C2_Label3,C2_Label4,C2_Label5,C2_Label6,C2_Label7,C2_Label8,C2_Label9,C3_DataVolume(MB),C3_FeatureCount,C3_Accuracy(%),C3_Latency(ms),C3_Label0,C3_Label1,C3_Label2,C3_Label3,C3_Label4,C3_Label5,C3_Label6,C3_Label7,C3_Label8,C3_Label9,C4_DataVolume(MB),C4_FeatureCount,C4_Accuracy(%),C4_Latency(ms),C4_Label0,C4_Label1,C4_Label2,C4_Label3,C4_Label4,C4_Label5,C4_Label6,C4_Label7,C4_Label8,C4_Label9,C5_DataVolume(MB),C5_FeatureCount,C5_Accuracy(%),C5_Latency(ms),C5_Label0,C5_Label1,C5_Label2,C5_Label3,C5_Label4,C5_Label5,C5_Label6,C5_Label7,C5_Label8,C5_Label9,Global_Accuracy(%),Global_DataVolume,Global_Latency_Sum(ms),Global_RoundTime_Max(ms),Combo_List,Old_Combination,New_Combination,Old_Length,_set,_key,normalized_combinations
6611,14036,C1-C2-C3-C5,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,41.97,2559.04,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,29.576,11996.0,12666.27,2578.14,0.0,C1-C2-C3-C5,C1-C2-C3-C5-C15,4,"frozenset({1, 2, 3, 5, 15})","(1, 2, 3, 5, 15)","1,2,3,5,15"
3150,10575,C2-C6-C10,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2394.0,3072.0,36.16,2645.69,507.0,224.0,409.0,348.0,183.0,91.0,162.0,226.0,163.0,81.0,22.838,11978.0,13148.16,2844.26,0.0,C2-C6-C10,C2-C6-C10-C16-C22,3,"frozenset({2, 6, 10, 16, 22})","(2, 6, 10, 16, 22)","2,6,10,16,22"
8261,15686,C3-C4-C7-C10,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,41.97,2559.04,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,30.534,11989.0,13313.510000000002,2844.26,0.0,C3-C4-C7-C10,C3-C4-C7-C10-C15,4,"frozenset({3, 4, 7, 10, 15})","(3, 4, 7, 10, 15)","3,4,7,10,15"
2495,9920,C2-C4-C7,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,46.09,2529.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,28.82,11990.0,13278.590000000002,2904.11,0.0,C2-C4-C7,C2-C4-C7-C17-C19,3,"frozenset({2, 4, 7, 17, 19})","(2, 4, 7, 17, 19)","2,4,7,17,19"
5793,13218,C5-C7-C9,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,25.796,11997.0,13075.02,2916.7,0.0,C5-C7-C9,C5-C7-C9-C16-C25,3,"frozenset({5, 7, 9, 16, 25})","(5, 7, 9, 16, 25)","5,7,9,16,25"
4125,11550,C3-C6-C7,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,41.97,2559.04,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,26.414,11993.0,12865.51,2594.47,0.0,C3-C6-C7,C3-C6-C7-C15-C16,3,"frozenset({3, 6, 7, 15, 16})","(3, 6, 7, 15, 16)","3,6,7,15,16"
3522,10947,C3-C4-C5,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,41.97,2559.04,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,21.24,2678.05,1.0,1.0,383.0,248.0,850.0,245.0,25.0,483.0,33.0,126.0,28.998,11989.0,13023.25,2748.65,0.0,C3-C4-C5,C3-C4-C5-C15-C18,3,"frozenset({3, 4, 5, 15, 18})","(3, 4, 5, 15, 18)","3,4,5,15,18"
8744,16169,C4-C8-C9-C10,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,34.584,11985.0,13677.54,2916.7,0.0,C4-C8-C9-C10,C4-C8-C9-C10-C25,4,"frozenset({4, 8, 9, 10, 25})","(4, 8, 9, 10, 25)","4,8,9,10,25"
3931,11356,C3-C5-C7,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,29.585999999999995,12000.0,13441.740000000002,2916.7,0.0,C3-C5-C7,C3-C5-C7-C17-C25,3,"frozenset({3, 5, 7, 17, 25})","(3, 5, 7, 17, 25)","3,5,7,17,25"
1550,8975,C1-C6-C9,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,33.592,11993.0,13126.5,2904.11,0.0,C1-C6-C9,C1-C6-C9-C16-C17,3,"frozenset({1, 6, 9, 16, 17})","(1, 6, 9, 16, 17)","1,6,9,16,17"
4254,11679,C3-C6-C9,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,21.24,2678.05,1.0,1.0,383.0,248.0,850.0,245.0,25.0,483.0,33.0,126.0,32.378,11991.0,13231.8,2904.11,0.0,C3-C6-C9,C3-C6-C9-C17-C18,3,"frozenset({3, 6, 9, 17, 18})","(3, 6, 9, 17, 18)","3,6,9,17,18"
2884,10309,C2-C5-C9,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,29.538,11996.0,12993.33,2904.11,0.0,C2-C5-C9,C2-C5-C9-C17-C23,3,"frozenset({2, 5, 9, 17, 23})","(2, 5, 9, 17, 23)","2,5,9,17,23"
4692,12117,C4-C5-C6,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,22.348000000000003,11982.0,12936.13,2748.65,0.0,C4-C5-C6,C4-C5-C6-C16-C24,3,"frozenset({4, 5, 6, 16, 24})","(4, 5, 6, 16, 24)","4,5,6,16,24"
6690,14115,C1-C2-C4-C6,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,28.976,11986.0,13272.920000000002,2904.11,0.0,C1-C2-C4-C6,C1-C2-C4-C6-C17,4,"frozenset({1, 2, 4, 6, 17})","(1, 2, 4, 6, 17)","1,2,4,6,17"
1330,8755,C1-C5-C9,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,32.824,11997.0,13035.43,2904.11,0.0,C1-C5-C9,C1-C5-C9-C16-C17,3,"frozenset({1, 5, 9, 16, 17})","(1, 5, 9, 16, 17)","1,5,9,16,17"
3379,10804,C2-C8-C9,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,33.56400000000001,11992.0,13180.83,2904.11,0.0,C2-C8-C9,C2-C8-C9-C17-C23,3,"frozenset({2, 8, 9, 17, 23})","(2, 8, 9, 17, 23)","2,8,9,17,23"
1219,8644,C1-C5-C7,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,41.97,2559.04,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,29.896,12000.0,13074.95,2916.7,0.0,C1-C5-C7,C1-C5-C7-C15-C25,3,"frozenset({1, 5, 7, 15, 25})","(1, 5, 7, 15, 25)","1,5,7,15,25"
8472,15897,C3-C6-C9-C10,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,33.788,11991.0,13398.01,2904.11,0.0,C3-C6-C9-C10,C3-C6-C9-C10-C17,4,"frozenset({3, 6, 9, 10, 17})","(3, 6, 9, 10, 17)","3,6,9,10,17"
4588,12013,C3-C8-C10,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,36.16,2645.69,507.0,224.0,409.0,348.0,183.0,91.0,162.0,226.0,163.0,81.0,35.956,11985.0,13619.070000000002,2904.11,0.0,C3-C8-C10,C3-C8-C10-C17-C22,3,"frozenset({3, 8, 10, 17, 22})","(3, 8, 10, 17, 22)","3,8,10,17,22"
647,8072,C1-C3-C7,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2397.0,3072.0,40.11,2618.15,20.0,559.0,68.0,322.0,35.0,87.0,575.0,334.0,143.0,254.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,34.976,11997.0,12931.62,2618.15,0.0,C1-C3-C7,C1-C3-C7-C20-C23,3,"frozenset({1, 3, 7, 20, 23})","(1, 3, 7, 20, 23)","1,3,7,20,23"
4205,11630,C3-C6-C8,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,32.328,11987.0,13262.759999999998,2904.11,0.0,C3-C6-C8,C3-C6-C8-C17-C24,3,"frozenset({3, 6, 8, 17, 24})","(3, 6, 8, 17, 24)","3,6,8,17,24"
4925,12350,C4-C5-C10,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2395.0,3072.0,21.24,2678.05,1.0,1.0,383.0,248.0,850.0,245.0,25.0,483.0,33.0,126.0,2394.0,3072.0,36.16,2645.69,507.0,224.0,409.0,348.0,183.0,91.0,162.0,226.0,163.0,81.0,25.52,11978.0,13376.020000000002,2844.26,0.0,C4-C5-C10,C4-C5-C10-C18-C22,3,"frozenset({4, 5, 10, 18, 22})","(4, 5, 10, 18, 22)","4,5,10,18,22"
7203,14628,C1-C4-C6-C7,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,26.502,11985.0,13022.13,2748.65,0.0,C1-C4-C6-C7,C1-C4-C6-C7-C24,4,"frozenset({1, 4, 6, 7, 24})","(1, 4, 6, 7, 24)","1,4,6,7,24"
